ItemId,ItemName,ShopUrl
21027,Emerald Carbuncle Ears,https://na.finalfantasyxiv.com/shop/
21029,Emerald Carbuncle Jacket,https://na.finalfantasyxiv.com/shop/
21031,Emerald Carbuncle Boots,https://na.finalfantasyxiv.com/shop/
21035,Emerald Carbuncle Slippers,https://na.finalfantasyxiv.com/shop/
22367,Faerie Tale Prince's Circlet,https://na.finalfantasyxiv.com/shop/
22368,Faerie Tale Prince's Vest,https://na.finalfantasyxiv.com/shop/
22369,Faerie Tale Prince's Gloves,https://na.finalfantasyxiv.com/shop/
22370,Faerie Tale Prince's Slops,https://na.finalfantasyxiv.com/shop/
22371,Faerie Tale Prince's Boots,https://na.finalfantasyxiv.com/shop/
22372,Faerie Tale Princess's Tiara,https://na.finalfantasyxiv.com/shop/
22373,Faerie Tale Princess's Dress,https://na.finalfantasyxiv.com/shop/
22374,Faerie Tale Princess's Gloves,https://na.finalfantasyxiv.com/shop/
22375,Faerie Tale Princess's Long Skirt,https://na.finalfantasyxiv.com/shop/
22376,Faerie Tale Princess's Heels,https://na.finalfantasyxiv.com/shop/
23017,Endless Summer Glasses,https://na.finalfantasyxiv.com/shop/
23018,Endless Summer Top,https://na.finalfantasyxiv.com/shop/
23019,Endless Summer Bottom,https://na.finalfantasyxiv.com/shop/
23226,Endless Summer Sandals,https://na.finalfantasyxiv.com/shop/
24283,Exclusive Stuffed Dog,https://na.finalfantasyxiv.com/shop/
24529,Enormous Stuffed Alpha,https://na.finalfantasyxiv.com/shop/
44676,Ex-arch's Jacket,https://na.finalfantasyxiv.com/shop/
44677,Ex-arch's Bracers,https://na.finalfantasyxiv.com/shop/
44678,Ex-arch's Halfslops,https://na.finalfantasyxiv.com/shop/
44679,Ex-arch's Boots,https://na.finalfantasyxiv.com/shop/
44973,Ex-arch's Cane,https://na.finalfantasyxiv.com/shop/
44974,Ex-arch's Rod,https://na.finalfantasyxiv.com/shop/
50262,En Fortune-teller's Top,https://na.finalfantasyxiv.com/shop/
50263,En Fortune-teller's Wrist Torque,https://na.finalfantasyxiv.com/shop/
50264,En Fortune-teller's Skirt,https://na.finalfantasyxiv.com/shop/
50265,En Fortune-teller's Boots,https://na.finalfantasyxiv.com/shop/
50266,En Fortune-teller's Earrings,https://na.finalfantasyxiv.com/shop/
15643,Far Eastern Matriarch's Dress,https://na.finalfantasyxiv.com/shop/
15644,Far Eastern Matriarch's Boots,https://na.finalfantasyxiv.com/shop/
14854,Far Eastern Lord's Robe,https://na.finalfantasyxiv.com/shop/
14855,Far Eastern Lord's Trousers,https://na.finalfantasyxiv.com/shop/
14856,Far Eastern Lord's Crakows,https://na.finalfantasyxiv.com/shop/
14857,Far Eastern Lady's Dress,https://na.finalfantasyxiv.com/shop/
14858,Far Eastern Lady's Loincloth,https://na.finalfantasyxiv.com/shop/
14859,Far Eastern Lady's Crakows,https://na.finalfantasyxiv.com/shop/
9290,False Mustache,https://na.finalfantasyxiv.com/shop/
6221,Fantasia,https://na.finalfantasyxiv.com/shop/
16588,Far Eastern Gentleman's Hat,https://na.finalfantasyxiv.com/shop/
16589,Far Eastern Gentleman's Robe,https://na.finalfantasyxiv.com/shop/
16590,Far Eastern Gentleman's Trousers,https://na.finalfantasyxiv.com/shop/
16591,Far Eastern Gentleman's Boots,https://na.finalfantasyxiv.com/shop/
16592,Far Eastern Beauty's Hairpin,https://na.finalfantasyxiv.com/shop/
16593,Far Eastern Beauty's Robe,https://na.finalfantasyxiv.com/shop/
16594,Far Eastern Beauty's Skirt,https://na.finalfantasyxiv.com/shop/
16595,Far Eastern Beauty's Boots,https://na.finalfantasyxiv.com/shop/
23003,Far Eastern Enforcer's Hat,https://na.finalfantasyxiv.com/shop/
23004,Far Eastern Enforcer's Robe,https://na.finalfantasyxiv.com/shop/
23005,Far Eastern Enforcer's Cuffs,https://na.finalfantasyxiv.com/shop/
23006,Far Eastern Enforcer's Trousers,https://na.finalfantasyxiv.com/shop/
23007,Far Eastern Enforcer's Boots,https://na.finalfantasyxiv.com/shop/
25056,Far Eastern Journey Attire Coffer,https://na.finalfantasyxiv.com/shop/
24153,Far Eastern Maiden's Hat,https://na.finalfantasyxiv.com/shop/
24154,Far Eastern Maiden's Tunic,https://na.finalfantasyxiv.com/shop/
24155,Far Eastern Maiden's Armband,https://na.finalfantasyxiv.com/shop/
24156,Far Eastern Maiden's Bottoms,https://na.finalfantasyxiv.com/shop/
24157,Far Eastern Maiden's Boots,https://na.finalfantasyxiv.com/shop/
28600,Far Eastern Lord Errant's Hat,https://na.finalfantasyxiv.com/shop/
28601,Far Eastern Lord Errant's Jacket,https://na.finalfantasyxiv.com/shop/
28602,Far Eastern Lord Errant's Wristbands,https://na.finalfantasyxiv.com/shop/
28603,Far Eastern Lord Errant's Trousers,https://na.finalfantasyxiv.com/shop/
28604,Far Eastern Lord Errant's Shoes,https://na.finalfantasyxiv.com/shop/
28605,Far Eastern Lady Errant's Hat,https://na.finalfantasyxiv.com/shop/
28606,Far Eastern Lady Errant's Coat,https://na.finalfantasyxiv.com/shop/
28607,Far Eastern Lady Errant's Gloves,https://na.finalfantasyxiv.com/shop/
28608,Far Eastern Lady Errant's Skirt,https://na.finalfantasyxiv.com/shop/
28609,Far Eastern Lady Errant's Boots,https://na.finalfantasyxiv.com/shop/
15639,Far Eastern Patriarch's Hat,https://na.finalfantasyxiv.com/shop/
15640,Far Eastern Patriarch's Tunic,https://na.finalfantasyxiv.com/shop/
15641,Far Eastern Patriarch's Longboots,https://na.finalfantasyxiv.com/shop/
15642,Far Eastern Matriarch's Sun Hat,https://na.finalfantasyxiv.com/shop/
15430,Fat Moogle Bugle,https://na.finalfantasyxiv.com/shop/
20771,Fat Chocobo Table Chronometer,https://na.finalfantasyxiv.com/shop/
15482,Far Eastern Noble's Mortarboard,https://na.finalfantasyxiv.com/shop/
15483,Far Eastern Noble's Robe,https://na.finalfantasyxiv.com/shop/
15484,Far Eastern Noble's Armlets,https://na.finalfantasyxiv.com/shop/
15485,Far Eastern Noble's Petticoat,https://na.finalfantasyxiv.com/shop/
15486,Far Eastern Noble's Sandals,https://na.finalfantasyxiv.com/shop/
23008,Far Eastern Socialite's Hat,https://na.finalfantasyxiv.com/shop/
23009,Far Eastern Socialite's Dress,https://na.finalfantasyxiv.com/shop/
23010,Far Eastern Socialite's Gloves,https://na.finalfantasyxiv.com/shop/
23011,Far Eastern Socialite's Skirt,https://na.finalfantasyxiv.com/shop/
23012,Far Eastern Socialite's Boots,https://na.finalfantasyxiv.com/shop/
24599,Far Eastern Schoolboy's Hat,https://na.finalfantasyxiv.com/shop/
24600,Far Eastern Schoolboy's Hakama,https://na.finalfantasyxiv.com/shop/
24601,Far Eastern Schoolboy's Zori,https://na.finalfantasyxiv.com/shop/
24602,Far Eastern Schoolgirl's Hair Ribbon,https://na.finalfantasyxiv.com/shop/
24603,Far Eastern Schoolgirl's Hakama,https://na.finalfantasyxiv.com/shop/
24604,Far Eastern Schoolgirl's Boots,https://na.finalfantasyxiv.com/shop/
24148,Far Eastern Officer's Hat,https://na.finalfantasyxiv.com/shop/
24149,Far Eastern Officer's Robe,https://na.finalfantasyxiv.com/shop/
24150,Far Eastern Officer's Armband,https://na.finalfantasyxiv.com/shop/
24151,Far Eastern Officer's Bottoms,https://na.finalfantasyxiv.com/shop/
24152,Far Eastern Officer's Boots,https://na.finalfantasyxiv.com/shop/
38238,Fat Cat Hood,https://na.finalfantasyxiv.com/shop/
38239,Fat Cat Loungewear,https://na.finalfantasyxiv.com/shop/
38240,Fat Cat Halfslops,https://na.finalfantasyxiv.com/shop/
38241,Fat Cat Slippers,https://na.finalfantasyxiv.com/shop/
38242,Fat Cat Shorts,https://na.finalfantasyxiv.com/shop/
38248,Far Northern Headpiece,https://na.finalfantasyxiv.com/shop/
38249,Far Northern Tunic,https://na.finalfantasyxiv.com/shop/
38250,Far Northern Felted Gloves,https://na.finalfantasyxiv.com/shop/
38251,Far Northern Bottoms,https://na.finalfantasyxiv.com/shop/
38252,Far Northern Boots,https://na.finalfantasyxiv.com/shop/
40452,Far Eastern Performer's Mask,https://na.finalfantasyxiv.com/shop/
40453,Far Eastern Performer's Halfrobe,https://na.finalfantasyxiv.com/shop/
40454,Far Eastern Performer's Trousers,https://na.finalfantasyxiv.com/shop/
40455,Far Eastern Performer's Shoes,https://na.finalfantasyxiv.com/shop/
6040,Grimoire Wing,https://na.finalfantasyxiv.com/shop/
6041,Guardian Corps Coat,https://na.finalfantasyxiv.com/shop/
6043,Guardian Corps Skirt,https://na.finalfantasyxiv.com/shop/
6042,Guardian Corps Gauntlets,https://na.finalfantasyxiv.com/shop/
6044,Guardian Corps Boots,https://na.finalfantasyxiv.com/shop/
2647,Golden Dragon Kabuto,https://na.finalfantasyxiv.com/shop/
2979,Green Summer Halter,https://na.finalfantasyxiv.com/shop/
2974,Green Summer Top,https://na.finalfantasyxiv.com/shop/
3287,Green Summer Trunks,https://na.finalfantasyxiv.com/shop/
3292,Green Summer Tanga,https://na.finalfantasyxiv.com/shop/
6966,Golden Uma Kabuto,https://na.finalfantasyxiv.com/shop/
17707,Greycloud,https://na.finalfantasyxiv.com/shop/
15480,Fuga Haori,https://na.finalfantasyxiv.com/shop/
15481,Fuga Hakama,https://na.finalfantasyxiv.com/shop/
20717,Gold Leaf Interior Wall,https://na.finalfantasyxiv.com/shop/
20719,Gold Leaf Flooring,https://na.finalfantasyxiv.com/shop/
20815,Genuine Starlight Pillar,https://na.finalfantasyxiv.com/shop/
20817,Handmade Snow Drift,https://na.finalfantasyxiv.com/shop/
20818,Handmade Happy New Chocobo,https://na.finalfantasyxiv.com/shop/
24184,Golden Upholstered Interior Wall,https://na.finalfantasyxiv.com/shop/
24185,Golden Kasamatsu Interior Wall,https://na.finalfantasyxiv.com/shop/
23983,Fatter Cat Bugle,https://na.finalfantasyxiv.com/shop/
24590,Flower Crown,https://na.finalfantasyxiv.com/shop/
24999,Gown of Light,https://na.finalfantasyxiv.com/shop/
25020,Gigas Greatsword,https://na.finalfantasyxiv.com/shop/
32804,Golden Tora Kabuto,https://na.finalfantasyxiv.com/shop/
39302,Gaia's Attire,https://na.finalfantasyxiv.com/shop/
40384,Garlond GL-IS Ignition Key,https://na.finalfantasyxiv.com/shop/
44927,Garden Palm Tree,https://na.finalfantasyxiv.com/shop/
47275,Galatea Crown,https://na.finalfantasyxiv.com/shop/
47276,Galatea Bustier,https://na.finalfantasyxiv.com/shop/
47277,Galatea Tights,https://na.finalfantasyxiv.com/shop/
47278,Galatea Heels,https://na.finalfantasyxiv.com/shop/
47307,Gaffgarion's Burgeonet,https://na.finalfantasyxiv.com/shop/
47308,Gaffgarion's Mail,https://na.finalfantasyxiv.com/shop/
47309,Gaffgarion's Vambraces,https://na.finalfantasyxiv.com/shop/
47310,Gaffgarion's Gaskins,https://na.finalfantasyxiv.com/shop/
47311,Gaffgarion's Boots,https://na.finalfantasyxiv.com/shop/
50443,Hardy-Daytona Key,https://na.finalfantasyxiv.com/shop/
15999,Jumbo Hard Rice Cakes,https://na.finalfantasyxiv.com/shop/
9345,Hoary the Snowman,https://na.finalfantasyxiv.com/shop/
16798,Heavensturn Orchestrion Roll,https://na.finalfantasyxiv.com/shop/
9268,Hitsuji Kabuto,https://na.finalfantasyxiv.com/shop/
8733,Jet Black Dye,https://na.finalfantasyxiv.com/shop/
15812,Heavensward Orchestrion Roll,https://na.finalfantasyxiv.com/shop/
14861,Head Engineer's Goggles,https://na.finalfantasyxiv.com/shop/
14862,Head Engineer's Attire,https://na.finalfantasyxiv.com/shop/
14863,Ironworks Engineer's Goggles,https://na.finalfantasyxiv.com/shop/
14864,Ironworks Engineer's Doublet,https://na.finalfantasyxiv.com/shop/
14865,Ironworks Engineer's Gloves,https://na.finalfantasyxiv.com/shop/
14866,Ironworks Engineer's Slops,https://na.finalfantasyxiv.com/shop/
14867,Ironworks Engineer's Boots,https://na.finalfantasyxiv.com/shop/
13297,Hear No Helm,https://na.finalfantasyxiv.com/shop/
16046,High Summoner's Dress,https://na.finalfantasyxiv.com/shop/
16047,High Summoner's Armlets,https://na.finalfantasyxiv.com/shop/
16048,High Summoner's Boots,https://na.finalfantasyxiv.com/shop/
17711,Hordebane,https://na.finalfantasyxiv.com/shop/
17713,Imagination,https://na.finalfantasyxiv.com/shop/
17844,Hyper Rainbow Z Orchestrion Roll,https://na.finalfantasyxiv.com/shop/
20770,Hatchling Lantern,https://na.finalfantasyxiv.com/shop/
22457,Inoshishi Kabuto,https://na.finalfantasyxiv.com/shop/
31686,I Am the Sea (Piano Collections) Orchestrion Roll,https://na.finalfantasyxiv.com/shop/
36375,Ink Long Dry (Piano Collections) Orchestrion Roll,https://na.finalfantasyxiv.com/shop/
36376,Heroes (Piano Collections) Orchestrion Roll,https://na.finalfantasyxiv.com/shop/
37439,Imagination (Piano Collections) Orchestrion Roll,https://na.finalfantasyxiv.com/shop/
35853,Heavensturn Domaru,https://na.finalfantasyxiv.com/shop/
35854,Heavensturn Kote,https://na.finalfantasyxiv.com/shop/
35855,Heavensturn Haidate,https://na.finalfantasyxiv.com/shop/
35856,Heavensturn Sune-ate,https://na.finalfantasyxiv.com/shop/
39628,Hyposkhesphyra Weapon Coffer,https://na.finalfantasyxiv.com/shop/
40448,Iceheart Robe,https://na.finalfantasyxiv.com/shop/
40449,Iceheart Armlets,https://na.finalfantasyxiv.com/shop/
40450,Iceheart Bottoms,https://na.finalfantasyxiv.com/shop/
40451,Iceheart Thighboots,https://na.finalfantasyxiv.com/shop/
41565,Imp Head,https://na.finalfantasyxiv.com/shop/
41566,Imp Suit,https://na.finalfantasyxiv.com/shop/
44498,Hovering Hot Pot Whistle,https://na.finalfantasyxiv.com/shop/
47980,His Royal Headness on Parade Whistle,https://na.finalfantasyxiv.com/shop/
50277,Humble Overalls,https://na.finalfantasyxiv.com/shop/
50278,Humble Gloves,https://na.finalfantasyxiv.com/shop/
50279,Humble Boots,https://na.finalfantasyxiv.com/shop/
2970,Lady's Yukata (Red),https://na.finalfantasyxiv.com/shop/
2971,Lady's Yukata (Blue),https://na.finalfantasyxiv.com/shop/
2972,Lady's Yukata (Black),https://na.finalfantasyxiv.com/shop/
3283,Lady's Knickers (Black),https://na.finalfantasyxiv.com/shop/
3284,Lady's Knickers (White),https://na.finalfantasyxiv.com/shop/
3285,Lady's Knickers (Gold),https://na.finalfantasyxiv.com/shop/
15993,Jumbo Stuffed Qiqirn,https://na.finalfantasyxiv.com/shop/
15994,Jumbo Starlight Wreath,https://na.finalfantasyxiv.com/shop/
15995,Jumbo Starlight Ornament,https://na.finalfantasyxiv.com/shop/
15996,Jumbo Twin Star Ornament,https://na.finalfantasyxiv.com/shop/
15997,Jumbo Starlight Sentinel,https://na.finalfantasyxiv.com/shop/
16000,Jumbo Oriental Orange Basket,https://na.finalfantasyxiv.com/shop/
16003,Jumbo Star-topped Starlight Sentinel,https://na.finalfantasyxiv.com/shop/
16004,Jumbo Moon-topped Starlight Sentinel,https://na.finalfantasyxiv.com/shop/
16005,Jumbo Sun-topped Starlight Sentinel,https://na.finalfantasyxiv.com/shop/
16006,Jumbo Snowman,https://na.finalfantasyxiv.com/shop/
13639,Lady's Suikan,https://na.finalfantasyxiv.com/shop/
13725,Little Lady's Clogs,https://na.finalfantasyxiv.com/shop/
6034,L'Cie Bardiche,https://na.finalfantasyxiv.com/shop/
15467,Legacy Warrior Coronet,https://na.finalfantasyxiv.com/shop/
15468,Legacy Warrior Mail,https://na.finalfantasyxiv.com/shop/
15469,Legacy Warrior Armguards,https://na.finalfantasyxiv.com/shop/
15470,Legacy Warrior Breeches,https://na.finalfantasyxiv.com/shop/
15471,Legacy Warrior Sabatons,https://na.finalfantasyxiv.com/shop/
20623,Limited Edition Rising Banner,https://na.finalfantasyxiv.com/shop/
20624,Limited Edition Firefly Lamp,https://na.finalfantasyxiv.com/shop/
20625,Limited Edition Rising Pillar,https://na.finalfantasyxiv.com/shop/
24158,Leal Samurai's Kasa,https://na.finalfantasyxiv.com/shop/
24159,Leal Samurai's Dogi,https://na.finalfantasyxiv.com/shop/
24160,Leal Samurai's Tekko,https://na.finalfantasyxiv.com/shop/
24161,Leal Samurai's Tsutsu-hakama,https://na.finalfantasyxiv.com/shop/
24162,Leal Samurai's Geta,https://na.finalfantasyxiv.com/shop/
28502,Liberation Reproduction,https://na.finalfantasyxiv.com/shop/
28508,Kingly Peacock Horn,https://na.finalfantasyxiv.com/shop/
43941,Legacies Reproduction,https://na.finalfantasyxiv.com/shop/
44661,Leisurewear Knit Cap,https://na.finalfantasyxiv.com/shop/
44662,Leisurewear High-cut Shirt,https://na.finalfantasyxiv.com/shop/
44664,Leisurewear Sweatpants,https://na.finalfantasyxiv.com/shop/
44665,Leisurewear Shoes,https://na.finalfantasyxiv.com/shop/
44666,Leisurewear High-cut Knit Top,https://na.finalfantasyxiv.com/shop/
44684,King of Leonis Mail,https://na.finalfantasyxiv.com/shop/
44685,King of Leonis Armguards,https://na.finalfantasyxiv.com/shop/
44686,King of Leonis Brais,https://na.finalfantasyxiv.com/shop/
44687,King of Leonis Boots,https://na.finalfantasyxiv.com/shop/
2977,Lunar Summer Top,https://na.finalfantasyxiv.com/shop/
3290,Lunar Summer Trunks,https://na.finalfantasyxiv.com/shop/
2982,Lunar Summer Halter,https://na.finalfantasyxiv.com/shop/
3295,Lunar Summer Tanga,https://na.finalfantasyxiv.com/shop/
3280,Lord's Drawers (Black),https://na.finalfantasyxiv.com/shop/
3281,Lord's Drawers (White),https://na.finalfantasyxiv.com/shop/
3282,Lord's Drawers (Gold),https://na.finalfantasyxiv.com/shop/
2969,Lord's Yukata (Grey),https://na.finalfantasyxiv.com/shop/
2968,Lord's Yukata (Green),https://na.finalfantasyxiv.com/shop/
2967,Lord's Yukata (Blue),https://na.finalfantasyxiv.com/shop/
13300,Lord's Suikan,https://na.finalfantasyxiv.com/shop/
13724,Little Lord's Clogs,https://na.finalfantasyxiv.com/shop/
8533,Lord's Yukata (Whiteflame),https://na.finalfantasyxiv.com/shop/
8534,Lord's Yukata (Blueflame),https://na.finalfantasyxiv.com/shop/
17473,Lord Commander's Coat,https://na.finalfantasyxiv.com/shop/
17474,Lord Commander's Gloves,https://na.finalfantasyxiv.com/shop/
20489,Loyal Housemaid's Brim,https://na.finalfantasyxiv.com/shop/
20490,Loyal Housemaid's Apron Dress,https://na.finalfantasyxiv.com/shop/
20491,Loyal Housemaid's Wristdresses,https://na.finalfantasyxiv.com/shop/
20492,Loyal Housemaid's Bloomers,https://na.finalfantasyxiv.com/shop/
20493,Loyal Housemaid's Pumps,https://na.finalfantasyxiv.com/shop/
20494,Loyal Butler's Monocle,https://na.finalfantasyxiv.com/shop/
20495,Loyal Butler's Jacket,https://na.finalfantasyxiv.com/shop/
20496,Loyal Butler's Gloves,https://na.finalfantasyxiv.com/shop/
20497,Loyal Butler's Slacks,https://na.finalfantasyxiv.com/shop/
20498,Loyal Butler's Gaiters,https://na.finalfantasyxiv.com/shop/
23993,Little Yin,https://na.finalfantasyxiv.com/shop/
23994,Little Yang,https://na.finalfantasyxiv.com/shop/
24627,Magicked Carpet,https://na.finalfantasyxiv.com/shop/
28555,Majestic Boots,https://na.finalfantasyxiv.com/shop/
32803,Lovely Moogle Cap,https://na.finalfantasyxiv.com/shop/
32838,Lunar Whale Identification Key,https://na.finalfantasyxiv.com/shop/
35857,Little Lady's Crown,https://na.finalfantasyxiv.com/shop/
36843,Lyse's Leadership Attire,https://na.finalfantasyxiv.com/shop/
38458,Magicked Umbrella,https://na.finalfantasyxiv.com/shop/
38459,Magicked Parasol,https://na.finalfantasyxiv.com/shop/
39303,Magitek Ear Guards,https://na.finalfantasyxiv.com/shop/
39304,Magitek Jacket,https://na.finalfantasyxiv.com/shop/
39305,Magitek Fingerstalls,https://na.finalfantasyxiv.com/shop/
39306,Magitek Bottoms,https://na.finalfantasyxiv.com/shop/
39307,Magitek Shoes,https://na.finalfantasyxiv.com/shop/
13703,Modern Aesthetics - Scion Special Issue,https://na.finalfantasyxiv.com/shop/
8750,Metallic Blue Dye,https://na.finalfantasyxiv.com/shop/
8748,Metallic Green Dye,https://na.finalfantasyxiv.com/shop/
8745,Metallic Red Dye,https://na.finalfantasyxiv.com/shop/
6039,Mog's Staff,https://na.finalfantasyxiv.com/shop/
8744,Metallic Gold Dye,https://na.finalfantasyxiv.com/shop/
8743,Metallic Silver Dye,https://na.finalfantasyxiv.com/shop/
4405,Midnight Egg Ring,https://na.finalfantasyxiv.com/shop/
8749,Metallic Sky Blue Dye,https://na.finalfantasyxiv.com/shop/
8751,Metallic Purple Dye,https://na.finalfantasyxiv.com/shop/
14970,Modern Aesthetics - Pulse,https://na.finalfantasyxiv.com/shop/
15612,Modern Aesthetics - Scion Special Issue II,https://na.finalfantasyxiv.com/shop/
15613,Modern Aesthetics - Scion Special Issue III,https://na.finalfantasyxiv.com/shop/
2809,Midnight Egg Cap,https://na.finalfantasyxiv.com/shop/
10068,Midnight Egg Earrings,https://na.finalfantasyxiv.com/shop/
8746,Metallic Orange Dye,https://na.finalfantasyxiv.com/shop/
8747,Metallic Yellow Dye,https://na.finalfantasyxiv.com/shop/
21870,Melodious Mogchestrion,https://na.finalfantasyxiv.com/shop/
17472,Modern Aesthetics - Master and Commander,https://na.finalfantasyxiv.com/shop/
25085,Moebius (Orchestral Version) Orchestrion Roll,https://na.finalfantasyxiv.com/shop/
28553,Majestic Dress,https://na.finalfantasyxiv.com/shop/
28554,Majestic Wristdresses,https://na.finalfantasyxiv.com/shop/
28614,Modern Cosmetics - A Wicked Wake,https://na.finalfantasyxiv.com/shop/
30058,Mheg Deaca Circlet,https://na.finalfantasyxiv.com/shop/
30059,Mheg Deaca Robe,https://na.finalfantasyxiv.com/shop/
30060,Mheg Deaca Bottoms,https://na.finalfantasyxiv.com/shop/
30061,Mheg Deaca Boots,https://na.finalfantasyxiv.com/shop/
32836,Modern Aesthetics - Sharlayan Studies,https://na.finalfantasyxiv.com/shop/
33648,Menphina's Earring,https://na.finalfantasyxiv.com/shop/
36618,Modern Cosmetics - Clowning Around,https://na.finalfantasyxiv.com/shop/
36812,Modern Aesthetics - Liberating Locks,https://na.finalfantasyxiv.com/shop/
36913,Megashiba Flute,https://na.finalfantasyxiv.com/shop/
36632,Mechanical Lotus Ignition Key,https://na.finalfantasyxiv.com/shop/
39472,Modern Aesthetics - Sharlayan Rebellion,https://na.finalfantasyxiv.com/shop/
44865,Modern Aesthetics - Head Hound,https://na.finalfantasyxiv.com/shop/
44866,Modern Aesthetics - Scion Special Issue IV,https://na.finalfantasyxiv.com/shop/
44867,Modern Aesthetics - Voidswept Strands,https://na.finalfantasyxiv.com/shop/
47986,Modern Aesthetics - The Warden,https://na.finalfantasyxiv.com/shop/
47924,Maritime Mirrored Sunglasses,https://na.finalfantasyxiv.com/shop/
47925,Maritime Top,https://na.finalfantasyxiv.com/shop/
47927,Maritime Sandals,https://na.finalfantasyxiv.com/shop/
46796,Modern Aesthetics - Hairscape M,https://na.finalfantasyxiv.com/shop/
46797,Modern Aesthetics - Hairscape F,https://na.finalfantasyxiv.com/shop/
50324,Modern Aesthetics - Realms-ruffled,https://na.finalfantasyxiv.com/shop/
50325,Modern Aesthetics - Tail of the Teller,https://na.finalfantasyxiv.com/shop/
50326,Modern Aesthetics - Fit for a Princess,https://na.finalfantasyxiv.com/shop/
4199,Moonlet,https://na.finalfantasyxiv.com/shop/
15811,Moonfire Faire Orchestrion Roll,https://na.finalfantasyxiv.com/shop/
8707,Moogle Body,https://na.finalfantasyxiv.com/shop/
8709,Moogle Buns,https://na.finalfantasyxiv.com/shop/
8710,Moogle Legs,https://na.finalfantasyxiv.com/shop/
8708,Moogle Arms,https://na.finalfantasyxiv.com/shop/
8706,Moogle Head,https://na.finalfantasyxiv.com/shop/
16561,Mystic Panda Pipe,https://na.finalfantasyxiv.com/shop/
21914,Motley Egg,https://na.finalfantasyxiv.com/shop/
20480,Nezha Lord's Jacket,https://na.finalfantasyxiv.com/shop/
20481,Nezha Lord's Gloves,https://na.finalfantasyxiv.com/shop/
20482,Nezha Lord's Slops,https://na.finalfantasyxiv.com/shop/
20483,Nezha Lord's Boots,https://na.finalfantasyxiv.com/shop/
20485,Nezha Lady's Jacket,https://na.finalfantasyxiv.com/shop/
20486,Nezha Lady's Gloves,https://na.finalfantasyxiv.com/shop/
20487,Nezha Lady's Slops,https://na.finalfantasyxiv.com/shop/
20488,Nezha Lady's Kneeboots,https://na.finalfantasyxiv.com/shop/
20563,Nezha Barding,https://na.finalfantasyxiv.com/shop/
21049,Nezha Chariot Dizi,https://na.finalfantasyxiv.com/shop/
23335,Oblivion (Orchestral Version) Orchestrion Roll,https://na.finalfantasyxiv.com/shop/
24318,Ominous Prognisticks (Orchestral Version) Orchestrion Roll,https://na.finalfantasyxiv.com/shop/
27943,Moonfire Hachimaki,https://na.finalfantasyxiv.com/shop/
27950,Moonfire Tabi,https://na.finalfantasyxiv.com/shop/
28503,Nightfall Reproduction,https://na.finalfantasyxiv.com/shop/
30066,Nightseeker,https://na.finalfantasyxiv.com/shop/
33133,Night in the Brume (Piano Collections) Orchestrion Roll,https://na.finalfantasyxiv.com/shop/
36336,Omega-M Attire,https://na.finalfantasyxiv.com/shop/
36337,Omega-F Attire,https://na.finalfantasyxiv.com/shop/
36338,Omega-M Ear Cuffs,https://na.finalfantasyxiv.com/shop/
36339,Omega-F Earrings,https://na.finalfantasyxiv.com/shop/
36377,Old Wounds (Piano Collections) Orchestrion Roll,https://na.finalfantasyxiv.com/shop/
39621,Obscure Hyposkhesphyra,https://na.finalfantasyxiv.com/shop/
43471,Night of Devilry Horns,https://na.finalfantasyxiv.com/shop/
43472,Night of Devilry Shirt,https://na.finalfantasyxiv.com/shop/
43473,Night of Devilry Fingerless Gloves,https://na.finalfantasyxiv.com/shop/
43474,Night of Devilry Trousers,https://na.finalfantasyxiv.com/shop/
43475,Night of Devilry Boots,https://na.finalfantasyxiv.com/shop/
52404,Neo Queen's Tiara,https://na.finalfantasyxiv.com/shop/
52405,Neo Queen's Dress,https://na.finalfantasyxiv.com/shop/
52406,Neo Citizen's Hooded Tunic,https://na.finalfantasyxiv.com/shop/
52407,Neo Citizen's Shorts,https://na.finalfantasyxiv.com/shop/
52408,Neo Citizen's Shoes,https://na.finalfantasyxiv.com/shop/
13299,Platinum Paramour's Earrings,https://na.finalfantasyxiv.com/shop/
13568,Paramour's Earrings,https://na.finalfantasyxiv.com/shop/
4200,Peach Blossoms,https://na.finalfantasyxiv.com/shop/
14236,Pa-Paya Orchestrion Roll,https://na.finalfantasyxiv.com/shop/
4404,Pristine Egg Ring,https://na.finalfantasyxiv.com/shop/
9545,Promise of Innocence (Standard),https://na.finalfantasyxiv.com/shop/
9546,Promise of Passion (Gold),https://na.finalfantasyxiv.com/shop/
9547,Promise of Devotion (Platinum),https://na.finalfantasyxiv.com/shop/
10066,Peach Blossom Choker,https://na.finalfantasyxiv.com/shop/
2659,Pristine Egg Cap,https://na.finalfantasyxiv.com/shop/
8206,Panda Cub,https://na.finalfantasyxiv.com/shop/
13336,Premium Stuffed Moogle,https://na.finalfantasyxiv.com/shop/
8734,Pastel Pink Dye,https://na.finalfantasyxiv.com/shop/
8741,Pastel Purple Dye,https://na.finalfantasyxiv.com/shop/
8739,Pastel Blue Dye,https://na.finalfantasyxiv.com/shop/
8737,Pastel Green Dye,https://na.finalfantasyxiv.com/shop/
4301,Paramour's Pendant,https://na.finalfantasyxiv.com/shop/
4302,Platinum Paramour's Pendant,https://na.finalfantasyxiv.com/shop/
20814,Piping Hot Pumpkin Stew,https://na.finalfantasyxiv.com/shop/
